00080001, LengthToEnd, UL, 1, RET, true
003A0010, NumberOfWaveformSamples, UL, 1, , false
003A001A, SamplingFrequency, DS, 1, , false
003A0020, MultiplexGroupLabel, SH, 1, , false
003A0200, ChannelDefinitionSequence, SQ, 1, , false
003A0202, WaveformChannelNumber, IS, 1, , false
003A0203, ChannelLabel, SH, 1, , false
003A0205, ChannelStatus, CS, 1-n, , false
003A0208, ChannelSourceSequence, SQ, 1, , false
003A0209, ChannelSourceModifiersSequence, SQ, 1, , false
003A020A, SourceWaveformSequence, SQ, 1, , false
003A020C, ChannelDerivationDescription, LO, 1, , false
003A0210, ChannelSensitivity, DS, 1, , false
003A0211, ChannelSensitivityUnitsSequence, SQ, 1, , false
003A0212, ChannelSensitivityCorrectionFactor, DS, 1, , false
003A0213, ChannelBaseline, DS, 1, , false
003A0214, ChannelTimeSkew, DS, 1, , false
003A0215, ChannelSampleSkew, DS, 1, , false
003A0218, ChannelOffset, DS, 1, , false
003A021A, WaveformBitsStored, US, 1, , false
003A0220, FilterLowFrequency, DS, 1, , false
003A0221, FilterHighFrequency, DS, 1, , false
003A0222, NotchFilterFrequency, DS, 1, , false
003A0223, NotchFilterBandwidth, DS, 1, , false
003A0230, WaveformDataDisplayScale, FL, 1, , false
003A0231, WaveformDisplayBackgroundCIELabValue, US, 3, , false
003A0240, WaveformPresentationGroupSequence, SQ, 1, , false
003A0241, PresentationGroupNumber, US, 1, , false
003A0242, ChannelDisplaySequence, SQ, 1, , false
003A0244, ChannelRecommendedDisplayCIELabValue, US, 3, , false
003A0245, ChannelPosition, FL, 1, , false
003A0246, DisplayShadingFlag, CS, 1, , false
003A0247, FractionalChannelDisplayScale, FL, 1, , false
003A0248, AbsoluteChannelDisplayScale, FL, 1, , false
003A0300, MultiplexedAudioChannelsDescriptionCodeSequence, SQ, 1, , false
003A0301, ChannelIdentificationCode, IS, 1, , false
003A0302, ChannelMode, CS, 1, , false
00400001, ScheduledStationAETitle, AE, 1-n, , false
00400002, ScheduledProcedureStepStartDate, DA, 1, , false
00400003, ScheduledProcedureStepStartTime, TM, 1, , false
00400004, ScheduledProcedureStepEndDate, DA, 1, , false
00400005, ScheduledProcedureStepEndTime, TM, 1, , false
00400006, ScheduledPerformingPhysicianName, PN, 1, , false
00400007, ScheduledProcedureStepDescription, LO, 1, , false
00400008, ScheduledProtocolCodeSequence, SQ, 1, , false
00400009, ScheduledProcedureStepID, SH, 1, , false
0040000A, StageCodeSequence, SQ, 1, , false
0040000B, ScheduledPerformingPhysicianIdentificationSequence, SQ, 1, , false
00400010, ScheduledStationName, SH, 1-n, , false
00400011, ScheduledProcedureStepLocation, SH, 1, , false
00400012, PreMedication, LO, 1, , false
00400020, ScheduledProcedureStepStatus, CS, 1, , false
00400026, OrderPlacerIdentifierSequence, SQ, 1, , false
00400027, OrderFillerIdentifierSequence, SQ, 1, , false
00400031, LocalNamespaceEntityID, UT, 1, , false
00400032, UniversalEntityID, UT, 1, , false
00400033, UniversalEntityIDType, CS, 1, , false
00400035, IdentifierTypeCode, CS, 1, , false
00400036, AssigningFacilitySequence, SQ, 1, , false
00400039, AssigningJurisdictionCodeSequence, SQ, 1, , false
0040003A, AssigningAgencyOrDepartmentCodeSequence, SQ, 1, , false
00400100, ScheduledProcedureStepSequence, SQ, 1, , false
00400220, ReferencedNonImageCompositeSOPInstanceSequence, SQ, 1, , false
00400241, PerformedStationAETitle, AE, 1, , false
00400242, PerformedStationName, SH, 1, , false
00400243, PerformedLocation, SH, 1, , false
00400244, PerformedProcedureStepStartDate, DA, 1, , false
00400245, PerformedProcedureStepStartTime, TM, 1, , false
00400250, PerformedProcedureStepEndDate, DA, 1, , false
00400251, PerformedProcedureStepEndTime, TM, 1, , false
00400252, PerformedProcedureStepStatus, CS, 1, , false
00400253, PerformedProcedureStepID, SH, 1, , false
00400254, PerformedProcedureStepDescription, LO, 1, , false
00400255, PerformedProcedureTypeDescription, LO, 1, , false
00400260, PerformedProtocolCodeSequence, SQ, 1, , false
00400261, PerformedProtocolType, CS, 1, , false
00400270, ScheduledStepAttributesSequence, SQ, 1, , false
00400275, RequestAttributesSequence, SQ, 1, , false
00400280, CommentsOnThePerformedProcedureStep, ST, 1, , false
00400281, PerformedProcedureStepDiscontinuationReasonCodeSequence, SQ, 1, , false
00400293, QuantitySequence, SQ, 1, , false
00400294, Quantity, DS, 1, , false
00400295, MeasuringUnitsSequence, SQ, 1, , false
00400296, BillingItemSequence, SQ, 1, , false
00400300, TotalTimeOfFluoroscopy, US, 1, RET (2017c), true
00400301, TotalNumberOfExposures, US, 1, RET (2017c), true
00400302, EntranceDose, US, 1, , false
00400303, ExposedArea, US, 1-2, , false
00400306, DistanceSourceToEntrance, DS, 1, , false
00400307, DistanceSourceToSupport, DS, 1, RET (2001), true
0040030E, ExposureDoseSequence, SQ, 1, RET (2017c), true
00400310, CommentsOnRadiationDose, ST, 1, , false
00400312, XRayOutput, DS, 1, , false
00400314, HalfValueLayer, DS, 1, , false
00400316, OrganDose, DS, 1, , false
00400318, OrganExposed, CS, 1, , false
00400320, BillingProcedureStepSequence, SQ, 1, , false
00400321, FilmConsumptionSequence, SQ, 1, , false
00400324, BillingSuppliesAndDevicesSequence, SQ, 1, , false
00400330, ReferencedProcedureStepSequence, SQ, 1, RET (2001), true
00400340, PerformedSeriesSequence, SQ, 1, , false
00400400, CommentsOnTheScheduledProcedureStep, LT, 1, , false
00400440, ProtocolContextSequence, SQ, 1, , false
00400441, ContentItemModifierSequence, SQ, 1, , false
00400500, ScheduledSpecimenSequence, SQ, 1, , false
0040050A, SpecimenAccessionNumber, LO, 1, RET (2008), true
00400512, ContainerIdentifier, LO, 1, , false
00400513, IssuerOfTheContainerIdentifierSequence, SQ, 1, , false
00400515, AlternateContainerIdentifierSequence, SQ, 1, , false
00400518, ContainerTypeCodeSequence, SQ, 1, , false
0040051A, ContainerDescription, LO, 1, , false
00400520, ContainerComponentSequence, SQ, 1, , false
00400550, SpecimenSequence, SQ, 1, RET (2008), true
00400551, SpecimenIdentifier, LO, 1, , false
00400552, SpecimenDescriptionSequenceTrial, SQ, 1, RET (2007), true
00400553, SpecimenDescriptionTrial, ST, 1, RET (2007), true
00400554, SpecimenUID, UI, 1, , false
00400555, AcquisitionContextSequence, SQ, 1, , false
00400556, AcquisitionContextDescription, ST, 1, , false
0040059A, SpecimenTypeCodeSequence, SQ, 1, , false
00400560, SpecimenDescriptionSequence, SQ, 1, , false
00400562, IssuerOfTheSpecimenIdentifierSequence, SQ, 1, , false
00400600, SpecimenShortDescription, LO, 1, , false
00400602, SpecimenDetailedDescription, UT, 1, , false
00400610, SpecimenPreparationSequence, SQ, 1, , false
00400612, SpecimenPreparationStepContentItemSequence, SQ, 1, , false
00400620, SpecimenLocalizationContentItemSequence, SQ, 1, , false
004006FA, SlideIdentifier, LO, 1, RET (2008), true
00400710, WholeSlideMicroscopyImageFrameTypeSequence, SQ, 1, , false
0040071A, ImageCenterPointCoordinatesSequence, SQ, 1, , false
0040072A, XOffsetInSlideCoordinateSystem, DS, 1, , false
0040073A, YOffsetInSlideCoordinateSystem, DS, 1, , false
0040074A, ZOffsetInSlideCoordinateSystem, DS, 1, , false
004008D8, PixelSpacingSequence, SQ, 1, RET (2009), true
004008DA, CoordinateSystemAxisCodeSequence, SQ, 1, RET (2009), true
004008EA, MeasurementUnitsCodeSequence, SQ, 1, , false
004009F8, VitalStainCodeSequenceTrial, SQ, 1, RET (2007), true
00401001, RequestedProcedureID, SH, 1, , false
00401002, ReasonForTheRequestedProcedure, LO, 1, , false
00401003, RequestedProcedurePriority, SH, 1, , false
00401004, PatientTransportArrangements, LO, 1, , false
00401005, RequestedProcedureLocation, LO, 1, , false
00401006, PlacerOrderNumberProcedure, SH, 1, RET (1998), true
00401007, FillerOrderNumberProcedure, SH, 1, RET (1998), true
00401008, ConfidentialityCode, LO, 1, , false
00401009, ReportingPriority, SH, 1, , false
0040100A, ReasonForRequestedProcedureCodeSequence, SQ, 1, , false
00401010, NamesOfIntendedRecipientsOfResults, PN, 1-n, , false
00401011, IntendedRecipientsOfResultsIdentificationSequence, SQ, 1, , false
00401012, ReasonForPerformedProcedureCodeSequence, SQ, 1, , false
00401060, RequestedProcedureDescriptionTrial, LO, 1, RET (2009), true
00401101, PersonIdentificationCodeSequence, SQ, 1, , false
00401102, PersonAddress, ST, 1, , false
00401103, PersonTelephoneNumbers, LO, 1-n, , false
00401104, PersonTelecomInformation, LT, 1, , false
00401400, RequestedProcedureComments, LT, 1, , false
00402001, ReasonForTheImagingServiceRequest, LO, 1, RET (2003), true
00402004, IssueDateOfImagingServiceRequest, DA, 1, , false
00402005, IssueTimeOfImagingServiceRequest, TM, 1, , false
00402006, PlacerOrderNumberImagingServiceRequestRetired, SH, 1, RET (1998), true
00402007, FillerOrderNumberImagingServiceRequestRetired, SH, 1, RET (1998), true
00402008, OrderEnteredBy, PN, 1, , false
00402009, OrderEntererLocation, SH, 1, , false
00402010, OrderCallbackPhoneNumber, SH, 1, , false
00402011, OrderCallbackTelecomInformation, LT, 1, , false
00402016, PlacerOrderNumberImagingServiceRequest, LO, 1, , false
00402017, FillerOrderNumberImagingServiceRequest, LO, 1, , false
00402400, ImagingServiceRequestComments, LT, 1, , false
00403001, ConfidentialityConstraintOnPatientDataDescription, LO, 1, , false
00404001, GeneralPurposeScheduledProcedureStepStatus, CS, 1, RET (2011), true
00404002, GeneralPurposePerformedProcedureStepStatus, CS, 1, RET (2011), true
00404003, GeneralPurposeScheduledProcedureStepPriority, CS, 1, RET (2011), true
00404004, ScheduledProcessingApplicationsCodeSequence, SQ, 1, RET (2011), true
00404005, ScheduledProcedureStepStartDateTime, DT, 1, , false
00404006, MultipleCopiesFlag, CS, 1, RET (2011), true
00404007, PerformedProcessingApplicationsCodeSequence, SQ, 1, RET (2017e), true
00404008, ScheduledProcedureStepExpirationDateTime, DT, 1, , false
00404009, HumanPerformerCodeSequence, SQ, 1, , false
00404010, ScheduledProcedureStepModificationDateTime, DT, 1, , false
00404011, ExpectedCompletionDateTime, DT, 1, , false
00404015, ResultingGeneralPurposePerformedProcedureStepsSequence, SQ, 1, RET (2011), true
00404016, ReferencedGeneralPurposeScheduledProcedureStepSequence, SQ, 1, RET (2011), true
00404018, ScheduledWorkitemCodeSequence, SQ, 1, , false
00404019, PerformedWorkitemCodeSequence, SQ, 1, , false
00404020, InputAvailabilityFlag, CS, 1, RET (2017b), true
00404021, InputInformationSequence, SQ, 1, , false
00404022, RelevantInformationSequence, SQ, 1, RET (2011), true
00404023, ReferencedGeneralPurposeScheduledProcedureStepTransactionUID, UI, 1, RET (2011), true
00404025, ScheduledStationNameCodeSequence, SQ, 1, , false
00404026, ScheduledStationClassCodeSequence, SQ, 1, , false
00404027, ScheduledStationGeographicLocationCodeSequence, SQ, 1, , false
00404028, PerformedStationNameCodeSequence, SQ, 1, , false
00404029, PerformedStationClassCodeSequence, SQ, 1, , false
00404030, PerformedStationGeographicLocationCodeSequence, SQ, 1, , false
00404031, RequestedSubsequentWorkitemCodeSequence, SQ, 1, RET (2011), true
00404032, NonDICOMOutputCodeSequence, SQ, 1, RET (2011), true
00404033, OutputInformationSequence, SQ, 1, , false
00404034, ScheduledHumanPerformersSequence, SQ, 1, , false
00404035, ActualHumanPerformersSequence, SQ, 1, , false
00404036, HumanPerformerOrganization, LO, 1, , false
00404037, HumanPerformerName, PN, 1, , false
00404040, RawDataHandling, CS, 1, , false
00404041, InputReadinessState, CS, 1, , false
00404050, PerformedProcedureStepStartDateTime, DT, 1, , false
00404051, PerformedProcedureStepEndDateTime, DT, 1, , false
00404052, ProcedureStepCancellationDateTime, DT, 1, , false
00404070, OutputDestinationSequence, SQ, 1, , false
00404071, DICOMStorageSequence, SQ, 1, , false
00404072, STOWRSStorageSequence, SQ, 1, , false
00404073, StorageURL, UR, 1, , false
00404074, XDSStorageSequence, SQ, 1, , false
00408302, EntranceDoseInmGy, DS, 1, , false
00408303, EntranceDoseDerivation, CS, 1, , false
00409092, ParametricMapFrameTypeSequence, SQ, 1, , false
00409094, ReferencedImageRealWorldValueMappingSequence, SQ, 1, , false
00409096, RealWorldValueMappingSequence, SQ, 1, , false
00409098, PixelValueMappingCodeSequence, SQ, 1, , false
00409210, LUTLabel, SH, 1, , false
00409211, RealWorldValueLastValueMapped, US or SS, 1, , false
00409212, RealWorldValueLUTData, FD, 1-n, , false
00409213, DoubleFloatRealWorldValueLastValueMapped, FD, 1, , false
00409214, DoubleFloatRealWorldValueFirstValueMapped, FD, 1, , false
00409216, RealWorldValueFirstValueMapped, US or SS, 1, , false
00409220, QuantityDefinitionSequence, SQ, 1, , false
00409224, RealWorldValueIntercept, FD, 1, , false
00409225, RealWorldValueSlope, FD, 1, , false
0040A007, FindingsFlagTrial, CS, 1, RET (2009), true
0040A010, RelationshipType, CS, 1, , false
0040A020, FindingsSequenceTrial, SQ, 1, RET (2009), true
0040A021, FindingsGroupUIDTrial, UI, 1, RET (2009), true
0040A022, ReferencedFindingsGroupUIDTrial, UI, 1, RET (2009), true
0040A023, FindingsGroupRecordingDateTrial, DA, 1, RET (2009), true
0040A024, FindingsGroupRecordingTimeTrial, TM, 1, RET (2009), true
0040A026, FindingsSourceCategoryCodeSequenceTrial, SQ, 1, RET (2009), true
0040A027, VerifyingOrganization, LO, 1, , false
0040A028, DocumentingOrganizationIdentifierCodeSequenceTrial, SQ, 1, RET (2009), true
0040A030, VerificationDateTime, DT, 1, , false
0040A032, ObservationDateTime, DT, 1, , false
0040A040, ValueType, CS, 1, , false
0040A043, ConceptNameCodeSequence, SQ, 1, , false
0040A047, MeasurementPrecisionDescriptionTrial, LO, 1, RET (2009), true
0040A050, ContinuityOfContent, CS, 1, , false
0040A057, UrgencyOrPriorityAlertsTrial, CS, 1-n, RET (2009), true
0040A060, SequencingIndicatorTrial, LO, 1, RET (2009), true
0040A066, DocumentIdentifierCodeSequenceTrial, SQ, 1, RET (2009), true
0040A067, DocumentAuthorTrial, PN, 1, RET (2009), true
0040A068, DocumentAuthorIdentifierCodeSequenceTrial, SQ, 1, RET (2009), true
0040A070, IdentifierCodeSequenceTrial, SQ, 1, RET (2009), true
0040A073, VerifyingObserverSequence, SQ, 1, , false
0040A074, ObjectBinaryIdentifierTrial, OB, 1, RET (2009), true
0040A075, VerifyingObserverName, PN, 1, , false
0040A076, DocumentingObserverIdentifierCodeSequenceTrial, SQ, 1, RET (2009), true
0040A078, AuthorObserverSequence, SQ, 1, , false
0040A07A, ParticipantSequence, SQ, 1, , false
0040A07C, CustodialOrganizationSequence, SQ, 1, , false
0040A080, ParticipationType, CS, 1, , false
0040A082, ParticipationDateTime, DT, 1, , false
0040A084, ObserverType, CS, 1, , false
0040A085, ProcedureIdentifierCodeSequenceTrial, SQ, 1, RET (2009), true
0040A088, VerifyingObserverIdentificationCodeSequence, SQ, 1, , false
0040A089, ObjectDirectoryBinaryIdentifierTrial, OB, 1, RET (2009), true
0040A090, EquivalentCDADocumentSequence, SQ, 1, RET (2006), true
0040A0B0, ReferencedWaveformChannels, US, 2-2n, , false
0040A110, DateOfDocumentOrVerbalTransactionTrial, DA, 1, RET (2009), true
0040A112, TimeOfDocumentCreationOrVerbalTransactionTrial, TM, 1, RET (2009), true
0040A120, DateTime, DT, 1, , false
0040A121, Date, DA, 1, , false
0040A122, Time, TM, 1, , false
0040A123, PersonName, PN, 1, , false
0040A124, UID, UI, 1, , false
0040A125, ReportStatusIDTrial, CS, 2, RET (2009), true
0040A130, TemporalRangeType, CS, 1, , false
0040A132, ReferencedSamplePositions, UL, 1-n, , false
0040A136, ReferencedFrameNumbers, US, 1-n, RET (2019), true
0040A138, ReferencedTimeOffsets, DS, 1-n, , false
0040A13A, ReferencedDateTime, DT, 1-n, , false
0040A160, TextValue, UT, 1, , false
0040A161, FloatingPointValue, FD, 1-n, , false
0040A162, RationalNumeratorValue, SL, 1-n, , false
0040A163, RationalDenominatorValue, UL, 1-n, , false
0040A167, ObservationCategoryCodeSequenceTrial, SQ, 1, RET (2009), true
0040A168, ConceptCodeSequence, SQ, 1, , false
0040A16A, BibliographicCitationTrial, ST, 1, RET (2009), true
0040A170, PurposeOfReferenceCodeSequence, SQ, 1, ,false
0040A171, ObservationUID, UI, 1, , false
0040A172, ReferencedObservationUIDTrial, UI, 1, RET (2009), true
0040A173, ReferencedObservationClassTrial, CS, 1, RET (2009), true
0040A174, ReferencedObjectObservationClassTrial, CS, 1, RET (2009), true
0040A180, AnnotationGroupNumber, US, 1, , false
0040A192, ObservationDateTrial, DA, 1, RET (2009), true
0040A193, ObservationTimeTrial, TM, 1, RET (2009), true
0040A194, MeasurementAutomationTrial, CS, 1, RET (2009), true
0040A195, ModifierCodeSequence, SQ, 1, , false
0040A224, IdentificationDescriptionTrial, ST, 1, RET (2009), true
0040A290, CoordinatesSetGeometricTypeTrial, CS, 1, RET (2009), true
0040A296, AlgorithmCodeSequenceTrial, SQ, 1, RET (2009), true
0040A297, AlgorithmDescriptionTrial, ST, 1, RET (2009), true
0040A29A, PixelCoordinatesSetTrial, SL, 2-2n, RET (2009), true
0040A300, MeasuredValueSequence, SQ, 1, , false
0040A301, NumericValueQualifierCodeSequence, SQ, 1, , false
0040A307, CurrentObserverTrial, PN, 1, RET (2009), true
0040A30A, NumericValue, DS, 1-n, , false
0040A313, ReferencedAccessionSequenceTrial, SQ, 1, RET (2009), true
0040A33A, ReportStatusCommentTrial, ST, 1, RET (2009), true
0040A340, ProcedureContextSequenceTrial, SQ, 1, RET (2009), true
0040A352, VerbalSourceTrial, PN, 1, RET (2009), true
0040A353, AddressTrial, ST, 1, RET (2009), true
0040A354, TelephoneNumberTrial, LO, 1, RET (2009), true
0040A358, VerbalSourceIdentifierCodeSequenceTrial, SQ, 1, RET (2009), true
0040A360, PredecessorDocumentsSequence, SQ, 1, , false
0040A370, ReferencedRequestSequence, SQ, 1, , false
0040A372, PerformedProcedureCodeSequence, SQ, 1, , false
0040A375, CurrentRequestedProcedureEvidenceSequence, SQ, 1, , false
0040A380, ReportDetailSequenceTrial, SQ, 1, RET (2009), true
0040A385, PertinentOtherEvidenceSequence, SQ, 1, , false
0040A390, HL7StructuredDocumentReferenceSequence, SQ, 1, , false
0040A402, ObservationSubjectUIDTrial, UI, 1, RET (2009), true
0040A403, ObservationSubjectClassTrial, CS, 1, RET (2009), true
0040A404, ObservationSubjectTypeCodeSequenceTrial, SQ, 1, RET (2009), true
0040A491, CompletionFlag, CS, 1, , false
0040A492, CompletionFlagDescription, LO, 1, , false
0040A493, VerificationFlag, CS, 1, , false
0040A494, ArchiveRequested, CS, 1, , false
0040A496, PreliminaryFlag, CS, 1, , false
0040A504, ContentTemplateSequence, SQ, 1, , false
0040A525, IdenticalDocumentsSequence, SQ, 1, , false
0040A600, ObservationSubjectContextFlagTrial, CS, 1, RET (2009), true
0040A601, ObserverContextFlagTrial, CS, 1, RET (2009), true
0040A603, ProcedureContextFlagTrial, CS, 1, RET (2009), true
0040A730, ContentSequence, SQ, 1, , false
0040A731, RelationshipSequenceTrial, SQ, 1, RET (2009), true
0040A732, RelationshipTypeCodeSequenceTrial, SQ, 1, RET (2009), true
0040A744, LanguageCodeSequenceTrial, SQ, 1, RET (2009), true
0040A992, UniformResourceLocatorTrial, ST, 1, RET (2009), true
0040B020, WaveformAnnotationSequence, SQ, 1, , false
0040DB00, TemplateIdentifier, CS, 1, , false
0040DB06, TemplateVersion, DT, 1, RET (2001), true
0040DB07, TemplateLocalVersion, DT, 1, RET (2001), true
0040DB0B, TemplateExtensionFlag, CS, 1, RET (2001), true
0040DB0C, TemplateExtensionOrganizationUID, UI, 1, RET (2001), true
0040DB0D, TemplateExtensionCreatorUID, UI, 1, RET (2001), true
0040DB73, ReferencedContentItemIdentifier, UL, 1-n, , false
0040E001, HL7InstanceIdentifier, ST, 1, , false
0040E004, HL7DocumentEffectiveTime, DT, 1, , false
0040E006, HL7DocumentTypeCodeSequence, SQ, 1, , false
0040E008, DocumentClassCodeSequence, SQ, 1, , false
0040E010, RetrieveURI, UR, 1, , false
0040E011, RetrieveLocationUID, UI, 1, , false
0040E020, TypeOfInstances, CS, 1, , false
0040E021, DICOMRetrievalSequence, SQ, 1, , false
0040E022, DICOMMediaRetrievalSequence, SQ, 1, , false
0040E023, WADORetrievalSequence, SQ, 1, , false
0040E024, XDSRetrievalSequence, SQ, 1, , false
0040E025, WADORSRetrievalSequence, SQ, 1, , false
0040E030, RepositoryUniqueID, UI, 1, , false
0040E031, HomeCommunityID, UI, 1, , false
00420010, DocumentTitle, ST, 1, , false
00420011, EncapsulatedDocument, OB, 1, , false
00420012, MIMETypeOfEncapsulatedDocument, LO, 1, , false
00420013, SourceInstanceSequence, SQ, 1, , false
00420014, ListOfMIMETypes, LO, 1-n, , false
00420015, EncapsulatedDocumentLength, UL, 1, , false
00440001, ProductPackageIdentifier, ST, 1, , false
00440002, SubstanceAdministrationApproval, CS, 1, , false
00440003, ApprovalStatusFurtherDescription, LT, 1, , false
00440004, ApprovalStatusDateTime, DT, 1, , false
00440007, ProductTypeCodeSequence, SQ, 1, , false
00440008, ProductName, LO, 1-n, , false
00440009, ProductDescription, LT, 1, , false
0044000A, ProductLotIdentifier, LO, 1, , false
0044000B, ProductExpirationDateTime, DT, 1, , false
00440010, SubstanceAdministrationDateTime, DT, 1, , false
00440011, SubstanceAdministrationNotes, LO, 1, , false
00440012, SubstanceAdministrationDeviceID, LO, 1, , false
00440013, ProductParameterSequence, SQ, 1, , false
00440019, SubstanceAdministrationParameterSequence, SQ, 1, , false
00440100, ApprovalSequence, SQ, 1, , false
00440101, AssertionCodeSequence, SQ, 1, , false
00440102, AssertionUID, UI, 1, , false
00440103, AsserterIdentificationSequence, SQ, 1, , false
00440104, AssertionDateTime, DT, 1, , false
00440105, AssertionExpirationDateTime, DT, 1, , false
00440106, AssertionComments, UT, 1, , false
00440107, RelatedAssertionSequence, SQ, 1, , false
00440108, ReferencedAssertionUID, UI, 1, , false
00440109, ApprovalSubjectSequence, SQ, 1, , false
0044010A, OrganizationalRoleCodeSequence, SQ, 1, , false
00460012, LensDescription, LO, 1, , false
00460014, RightLensSequence, SQ, 1, , false
00460015, LeftLensSequence, SQ, 1, , false
00460016, UnspecifiedLateralityLensSequence, SQ, 1, , false
00460018, CylinderSequence, SQ, 1, , false
00460028, PrismSequence, SQ, 1, , false
00460030, HorizontalPrismPower, FD, 1, , false
00460032, HorizontalPrismBase, CS, 1, , false
00460034, VerticalPrismPower, FD, 1, , false
00460036, VerticalPrismBase, CS, 1, , false
00460038, LensSegmentType, CS, 1, , false
00460040, OpticalTransmittance, FD, 1, , false
00460042, ChannelWidth, FD, 1, , false
00460044, PupilSize, FD, 1, , false
00460046, CornealSize, FD, 1, , false
00460047, CornealSizeSequence, SQ, 1, , false
00460050, AutorefractionRightEyeSequence, SQ, 1, , false
00460052, AutorefractionLeftEyeSequence, SQ, 1, , false
00460060, DistancePupillaryDistance, FD, 1, , false
00460062, NearPupillaryDistance, FD, 1, , false
00460063, IntermediatePupillaryDistance, FD, 1, , false
00460064, OtherPupillaryDistance, FD, 1, , false
00460070, KeratometryRightEyeSequence, SQ, 1, , false
00460071, KeratometryLeftEyeSequence, SQ, 1, , false
00460074, SteepKeratometricAxisSequence, SQ, 1, , false
00460075, RadiusOfCurvature, FD, 1, , false
00460076, KeratometricPower, FD, 1, , false
00460077, KeratometricAxis, FD, 1, , false
00460080, FlatKeratometricAxisSequence, SQ, 1, , false
00460092, BackgroundColor, CS, 1, , false
00460094, Optotype, CS, 1, , false
00460095, OptotypePresentation, CS, 1, , false
00460097, SubjectiveRefractionRightEyeSequence, SQ, 1, , false
00460098, SubjectiveRefractionLeftEyeSequence, SQ, 1, , false
00460100, AddNearSequence, SQ, 1, , false
00460101, AddIntermediateSequence, SQ, 1, , false
00460102, AddOtherSequence, SQ, 1, , false
00460104, AddPower, FD, 1, , false
00460106, ViewingDistance, FD, 1, , false
00460110, CorneaMeasurementsSequence, SQ, 1, , false
00460111, SourceOfCorneaMeasurementDataCodeSequence, SQ, 1, , false
00460112, SteepCornealAxisSequence, SQ, 1, , false
00460113, FlatCornealAxisSequence, SQ, 1, , false
00460114, CornealPower, FD, 1, , false
00460115, CornealAxis, FD, 1, , false
00460116, CorneaMeasurementMethodCodeSequence, SQ, 1, , false
00460117, RefractiveIndexOfCornea, FL, 1, , false
00460118, RefractiveIndexOfAqueousHumor, FL, 1, , false
00460121, VisualAcuityTypeCodeSequence, SQ, 1, , false
00460122, VisualAcuityRightEyeSequence, SQ, 1, , false
00460123, VisualAcuityLeftEyeSequence, SQ, 1, , false
00460124, VisualAcuityBothEyesOpenSequence, SQ, 1, , false
00460125, ViewingDistanceType, CS, 1, , false
00460135, VisualAcuityModifiers, SS, 2, , false
00460137, DecimalVisualAcuity, FD, 1, , false
00460139, OptotypeDetailedDefinition, LO, 1, , false
00460145, ReferencedRefractiveMeasurementsSequence, SQ, 1, , false
00460146, SpherePower, FD, 1, , false
00460147, CylinderPower, FD, 1, , false
00460201, CornealTopographySurface, CS, 1, , false
00460202, CornealVertexLocation, FL, 2, , false
00460203, PupilCentroidXCoordinate, FL, 1, , false
00460204, PupilCentroidYCoordinate, FL, 1, , false
00460205, EquivalentPupilRadius, FL, 1, , false
00460207, CornealTopographyMapTypeCodeSequence, SQ, 1, , false
00460208, VerticesOfTheOutlineOfPupil, IS, 2-2n, , false
00460210, CornealTopographyMappingNormalsSequence, SQ, 1, , false
00460211, MaximumCornealCurvatureSequence, SQ, 1, , false
00460212, MaximumCornealCurvature, FL, 1, , false
00460213, MaximumCornealCurvatureLocation, FL, 2, , false
00460215, MinimumKeratometricSequence, SQ, 1, , false
00460218, SimulatedKeratometricCylinderSequence, SQ, 1, , false
00460220, AverageCornealPower, FL, 1, , false
00460224, CornealISValue, FL, 1, , false
00460227, AnalyzedArea, FL, 1, , false
00460230, SurfaceRegularityIndex, FL, 1, , false
00460232, SurfaceAsymmetryIndex, FL, 1, , false
00460234, CornealEccentricityIndex, FL, 1, , false
00460236, KeratoconusPredictionIndex, FL, 1, , false
00460238, DecimalPotentialVisualAcuity, FL, 1, , false
00460242, CornealTopographyMapQualityEvaluation, CS, 1, , false
00460244, SourceImageCornealProcessedDataSequence, SQ, 1, , false
00460247, CornealPointLocation, FL, 3, , false
00460248, CornealPointEstimated, CS, 1, , false
00460249, AxialPower, FL, 1, , false
00460250, TangentialPower, FL, 1, , false
00460251, RefractivePower, FL, 1, , false
00460252, RelativeElevation, FL, 1, , false
00460253, CornealWavefront, FL, 1, , false
00480001, ImagedVolumeWidth, FL, 1, , false
00480002, ImagedVolumeHeight, FL, 1, , false
00480003, ImagedVolumeDepth, FL, 1, , false
00480006, TotalPixelMatrixColumns, UL, 1, , false
00480007, TotalPixelMatrixRows, UL, 1, , false
00480008, TotalPixelMatrixOriginSequence, SQ, 1, , false
00480010, SpecimenLabelInImage, CS, 1, , false
00480011, FocusMethod, CS, 1, , false
00480012, ExtendedDepthOfField, CS, 1, , false
00480013, NumberOfFocalPlanes, US, 1, , false
00480014, DistanceBetweenFocalPlanes, FL, 1, , false
00480015, RecommendedAbsentPixelCIELabValue, US, 3, , false
00480100, IlluminatorTypeCodeSequence, SQ, 1, , false
00480102, ImageOrientationSlide, DS, 6, , false
00480105, OpticalPathSequence, SQ, 1, , false
00480106, OpticalPathIdentifier, SH, 1, , false
00480107, OpticalPathDescription, ST, 1, , false
00480108, IlluminationColorCodeSequence, SQ, 1, , false
00480110, SpecimenReferenceSequence, SQ, 1, , false
00480111, CondenserLensPower, DS, 1, , false
00480112, ObjectiveLensPower, DS, 1, , false
00480113, ObjectiveLensNumericalAperture, DS, 1, , false
